t_s,batch,n_prefill,prefill_tokens,prefill_ms,decode_ms,gather_ms,iteration_ms,padding_waste,context_max,waiting,preempted,kv_blocks_used,kv_slot_utilization,wasted_decode_tokens
0.06925,1,1,154,36.29488499973377,32.91167099996528,0.6437009997171117,69.24313199988319,0.0,154,0,0,10,0.96875,0
0.10163,1,0,0,0.0,32.35090099997251,0.5762050000157615,32.3713160000807,0.0,155,0,0,10,0.975,0
0.1346,1,0,0,0.0,32.94692200006466,0.5998470001031819,32.96545100010917,0.0,156,0,0,10,0.98125,0
0.16718,1,0,0,0.0,32.55691399999705,0.5968049999864888,32.57668200012631,0.0,157,0,0,10,0.9875,0
0.1997,1,0,0,0.0,32.48963599980925,0.5879579998691042,32.51014600027702,0.0,158,0,0,10,0.99375,0
0.23222,1,0,0,0.0,32.49203999985184,0.6103309997342876,32.5113720000445,0.0,159,0,0,10,1.0,0
0.26439,1,0,0,0.0,32.140121000338695,0.587412999720982,32.162055000299006,0.0,160,0,0,11,0.9147727272727273,0
0.29631,1,0,0,0.0,31.902273000014247,0.5748700000367535,31.91930500042872,0.0,161,0,0,11,0.9204545454545454,0
0.32825,1,0,0,0.0,31.91662399967754,0.5545109997910913,31.93286000032458,0.0,162,0,0,11,0.9261363636363636,0
0.39751,2,1,240,33.17140399985874,36.05167700015954,0.6902889999764739,69.25862900016,0.16041666666666665,240,0,0,27,0.9375,0
0.43324,2,0,0,0.0,35.69963900008588,0.6831850000708073,35.717578000003414,0.15975103734439833,241,0,0,27,0.9421296296296297,0
0.46901,2,0,0,0.0,35.74599200010198,0.6479290000243054,35.76482300013595,0.15909090909090906,242,0,0,27,0.9467592592592593,0
0.50753,2,0,0,0.0,38.49255700015419,0.6693380000797333,38.51094599986027,0.15843621399176955,243,0,0,27,0.9513888888888888,0
0.54359,2,0,0,0.0,36.0373870003059,0.6867150000289257,36.0550149998744,0.15778688524590168,244,0,0,27,0.9560185185185185,0
0.57944,2,0,0,0.0,35.831955000048765,0.6872180001664674,35.851100999934715,0.15714285714285714,245,0,0,27,0.9606481481481481,0
0.61538,2,0,0,0.0,35.91510300020673,0.6901520000610617,35.9337139998388,0.1565040650406504,246,0,0,27,0.9652777777777778,0
0.65064,2,0,0,0.0,35.2321270001994,0.6708249998155225,35.25048699975741,0.15587044534412953,247,0,0,27,0.9699074074074074,0
0.68631,2,0,0,0.0,35.645944999942,0.6809690003137803,35.663709999880666,0.155241935483871,248,0,0,27,0.9745370370370371,0
0.72228,2,0,0,0.0,35.9533470000315,0.6623780000154511,35.971638999853894,0.15461847389558236,249,0,0,27,0.9791666666666666,0
0.7582,2,0,0,0.0,35.89068200017209,0.6749519998265896,35.908481999740616,0.15400000000000003,250,0,0,27,0.9837962962962963,0
0.79421,2,0,0,0.0,35.98694799984514,0.6620780000048399,36.00452000000587,0.1533864541832669,251,0,0,27,0.9884259259259259,0
0.83024,2,0,0,0.0,36.00134399994204,0.6664669999736361,36.02237600034641,0.1527777777777778,252,0,0,27,0.9930555555555556,0
0.86649,2,0,0,0.0,36.22715700021217,0.6815589999860094,36.24998300028892,0.15217391304347827,253,0,0,28,0.9620535714285714,0
0.90289,2,0,0,0.0,36.37134700011302,0.7100519997038646,36.39064800017877,0.15157480314960625,254,0,0,28,0.9665178571428571,0
0.93793,2,0,0,0.0,35.02044200013188,0.7122299998627568,35.038345999964804,0.15098039215686276,255,0,0,28,0.9709821428571429,0
0.97466,2,0,0,0.0,36.69996700000411,0.6859700001768942,36.719845999868994,0.150390625,256,0,0,29,0.9418103448275862,0
1.01032,2,0,0,0.0,35.63775300017369,0.6962410002415709,35.65413499973147,0.14980544747081714,257,0,0,29,0.9461206896551724,0
1.04608,2,0,0,0.0,35.74322100030258,0.6699340001432574,35.759712000071886,0.14922480620155043,258,0,0,29,0.9504310344827587,0
1.08232,2,0,0,0.0,36.21955600010551,0.6610760001422022,36.23685699994894,0.14864864864864868,259,0,0,29,0.9547413793103449,0
1.11854,2,0,0,0.0,36.192164000112825,0.6891250000080618,36.209884000072634,0.1480769230769231,260,0,0,29,0.959051724137931,0
1.15451,2,0,0,0.0,35.946382000020094,0.6997430000410532,35.964354000043386,0.14750957854406133,261,0,0,29,0.9633620689655172,0
1.19034,2,0,0,0.0,35.80963600006726,0.7011150000835187,35.83459399987987,0.14694656488549618,262,0,0,29,0.9676724137931034,0
1.22542,2,0,0,0.0,35.03993399999672,0.7410790003632428,35.06323700003122,0.14638783269961975,263,0,0,29,0.9719827586206896,0
1.26097,2,0,0,0.0,35.52787199987506,0.7137689999581198,35.54747899988797,0.14583333333333337,264,0,0,29,0.9762931034482759,0
1.2964,2,0,0,0.0,35.39481899997554,0.6956859997444553,35.423627000000124,0.1452830188679245,265,0,0,29,0.9806034482758621,0
1.33175,2,0,0,0.0,35.31856499967034,0.7304269997803203,35.33760600021196,0.14473684210526316,266,0,0,29,0.9849137931034483,0
1.36714,2,0,0,0.0,35.37250499994116,0.7026170001154242,35.39207699986946,0.14419475655430714,267,0,0,29,0.9892241379310345,0
1.40239,2,0,0,0.0,35.2247650002937,0.6682200000796001,35.244455999873026,0.14365671641791045,268,0,0,29,0.9935344827586207,0
1.43779,2,0,0,0.0,35.37107500005732,0.6831209998381382,35.39314600038779,0.1431226765799256,269,0,0,30,0.9645833333333333,0
1.47295,2,0,0,0.0,35.12982099982764,0.6986930002312874,35.14815899961832,0.1425925925925926,270,0,0,30,0.96875,0
1.50808,2,0,0,0.0,35.11036600002626,0.6952690000616712,35.13103199975376,0.1420664206642066,271,0,0,30,0.9729166666666667,0
1.54537,2,0,0,0.0,37.25962999988042,0.7484709999516781,37.28006200026357,0.14154411764705888,272,0,0,31,0.9455645161290323,0
1.5805,2,0,0,0.0,35.10609800014208,0.6783500002711662,35.124469000038516,0.14102564102564108,273,0,0,31,0.9495967741935484,0
1.61562,2,0,0,0.0,35.10177599991948,0.6878540002617228,35.1196980000168,0.1405109489051095,274,0,0,31,0.9536290322580645,0
1.65084,2,0,0,0.0,35.197684000195295,0.6873369998174894,35.21446900003866,0.14,275,0,0,31,0.9576612903225806,0
1.68607,2,0,0,0.0,35.20322299982581,0.6920810001247446,35.22047499973269,0.13949275362318836,276,0,0,31,0.9616935483870968,0
1.72141,2,0,0,0.0,35.31400700012455,0.6816830000389018,35.33283200022197,0.13898916967509023,277,0,0,31,0.9657258064516129,0
